1521795131,31.2846033,121.4938392
1521795132,31.28462985,121.49382966
1521795133,31.28462985,121.49382966
1521795134,31.28462985,121.49382966
1521795135,31.28464827,121.49382237
1521795136,31.28464827,121.49382237
1521795137,31.28465853,121.49382457
1521795138,31.28465853,121.49382457
1521795139,31.28466675,121.49382677
1521795140,31.28466675,121.49382677
1521795142,31.28467427,121.49382392
1521795143,31.28467427,121.49382392
1521795144,31.28467645,121.4938151
1521795145,31.28467645,121.4938151
1521795146,31.28467688,121.49380952
1521795147,31.28467688,121.49380952
1521795148,31.28467758,121.49380341
1521795149,31.28467758,121.49380341
1521795150,31.28467901,121.4937984
1521795152,31.28467901,121.4937984
1521795153,31.28467975,121.49379465
1521795154,31.28467975,121.49379465
1521795155,31.28467898,121.49379425
1521795156,31.28467898,121.49379425
1521795157,31.28467896,121.49379416
1521795158,31.28467896,121.49379416
1521795159,31.28467893,121.49379405
1521795160,31.28467893,121.49379405
1521795161,31.28467891,121.49379396
1521795162,31.28467891,121.49379396
1521795163,31.2846789,121.4937939
1521795164,31.2846789,121.4937939
1521795165,31.2846796,121.49379105
1521795166,31.2846796,121.49379105
1521795168,31.28466183,121.49382246
1521795169,31.28466183,121.49382246
1521795170,31.28462678,121.49386465
1521795171,31.28462678,121.49386465
1521795172,31.28456789,121.4938457
1521795173,31.28456789,121.4938457
1521795174,31.28455312,121.49384434
1521795175,31.28455312,121.49384434
1521795176,31.28455312,121.49384434
1521795177,31.28451122,121.49384674
1521795178,31.28451122,121.49384674
1521795179,31.28449798,121.4939105
1521795180,31.28449798,121.4939105
1521795182,31.28446227,121.49396195
1521795183,31.28446227,121.49396195
1521795184,31.28444515,121.49396928
1521795185,31.28444515,121.49396928
1521795186,31.28436407,121.49396305
1521795187,31.28436407,121.49396305
1521795188,31.28436407,121.49396305
1521795189,31.28426151,121.49394216
1521795190,31.28426151,121.49394216
1521795191,31.2841402,121.49397711
1521795192,31.2841402,121.49397711
1521795193,31.2841138,121.4940206
1521795194,31.2841138,121.4940206
1521795196,31.28409229,121.49405674
